088 'dodecene_1'        168.32  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
089 'geranyl_acetone'   194.31  20        'OTHER'         50       0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500 0.02500
090 'heptanal'          114.19  20        'OTHER'         14       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
091 'heptane'           100.20  20        'OTHER'         10       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
092 'hexane'             86.18  20        'OTHER'         10       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
093 'met_benzoate'      136.15  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
094 'met_heptenone'     126.20  20        'OTHER'         50       0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000
095 'neryl_acetone'     194.31  20        'OTHER'         50       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
096 'nonanal'           142.24  20        'OTHER'         14       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
097 'nonenal'           140.22  20        'OTHER'         14       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
098 'octanal'           128.21  20        'OTHER'         14       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
099 'octanol'           130.23  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
100 'octenol_1e3ol'     128.21  20        'OTHER'          0       0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200
101 'oxopentanal'       100.12  20        'OTHER'         36       0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000
102 'pentane'            72.15  20        'OTHER'         10       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
103 'phenyl_CCO'        120.15  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
104 'pyruvic_acid'       88.06  20        'OTHER'          0       0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500
105 'terpinyl_ACT_a'    196.29  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
106 'tetradecene_1'     196.37  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
107 'toluene'            92.14  19        'STRESS'       192       0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000
108 'carbon_monoxide'    28.01  16        'CO'             6       1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
109 'butene'             56.11  20        'OTHER'          0       0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000 0.24000
110 'ethane'             30.07  20        'OTHER'          8       0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000
111 'ethene'             28.05  19        'STRESS'         7       0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000 0.58000
112 'hydrogen_cyanide'   27.03  19        'STRESS'         0       0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500 0.01500
113 'propane'            44.10  20        'OTHER'         48       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
114 'propene'            42.08  20        'OTHER'          9       0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000 0.48000
115 'carbon_2s'          76.14  20        'OTHER'          0       0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200
116 'carbonyl_s'         60.08  20        'OTHER'          0       0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300
117 'diallyl_2s'        146.28  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
118 'A_2met_2s'          94.20  20        'OTHER'          0       0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200
119 'A_2met_s'           62.14  20        'OTHER'         71       0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000 0.05000
120 'met_chloride'       50.49  20        'OTHER'          0       0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000
121 'met_bromide'        94.94  20        'OTHER'          0       0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200
122 'met_iodide'        141.94  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
123 'hydrogen_s'         34.08  20        'OTHER'         74       0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300 0.00300
124 'met_mercaptan'      48.11  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
125 'met_propenyl_2s'   120.24  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
126 'PPPP_2s'           148.29  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
127 'A_2met_nonatriene' 150.26  19        'STRESS'         0       0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000
128 'met_salicylate'    152.15  19        'STRESS'       291       0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000
129 'indole'            117.15  19        'STRESS'         0       0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200
130 'jasmone'           164.24  19        'STRESS'        50       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
131 'met_jasmonate'     224.30  19        'STRESS'         0       0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000
132 'A_3met_3DCTT'      218.38  19        'STRESS'         0       0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200
133 'hexanal'           100.16  19        'STRESS'        14       0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000
134 'hexanol_1'         102.17  19        'STRESS'         0       0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000 0.01000
135 'hexenal_c3'         98.14  19        'STRESS'        14       0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000 0.10000
136 'hexenal_t2'         98.14  19        'STRESS'        14       0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000
137 'hexenol_c3'        100.16  19        'STRESS'         0       0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000
138 'hexenyl_ACT_c3'    142.20  19        'STRESS'         0       0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000
139 'homosalate'        262.35  20        'OTHER'          0       0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000 0.06000
140 'Ehsalate'          250.33  20        'OTHER'          0       0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000 0.03000
141 'pentanal'           83.13  20        'OTHER'         14       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
142 'heptanone'         114.19  20        'OTHER'         50       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
143 'anisole'           108.14  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
144 'verbenene'         134.22  9         'OMTP'           0       0.00300 0.00300 0.00300 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
145 'benzyl-acetate'    150.18  20        'OTHER'          0       0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200 0.00200
146 'myrtenal'          150.22  9         'OMTP'          14       0.00300 0.00300 0.00300 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
147 'benzyl-alcohol'    108.14  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
148 'meta-cymenene'     132.21  9         'OMTP'           0       0.00300 0.00300 0.00300 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
149 'ipsenol'           154.25  9         'OMTP'         289       0.00300 0.00300 0.00300 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
150 'Napthalene'        128.17  20        'OTHER'          0       0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100 0.00100
-END- ============================================================================================================================================================================================
Input file for global CO2:
'Indata_CTM3/surface/co2/co2_global_since_1750.nc'
-END- ===================================================================================================================================





----------------------------------------------------------------------------------------------------------------------------------
NOTES - CTM3
----------------------------------------------------------------------------------------------------------------------------------
NO:
  MEGAN uses emission factor for N and converts to NO internally. CTM3 does not - it uses
  emission factor for NO. NO is not part of G2012. MEGAN emission factors for N are 2, except
  for grass/crops which are higher (27-68). E.g. WRF scales up to 5-6 for tree canopy and
  30 for schrubs and 70 for grass/crops.
Original MEGAN: 17           2.     2.    2.     2.      2.     2.      2.      2.     2.     2.     2.    27.   27.   27.   40.   68.
New ala WRF:    17           6.     6.    6.     5.      5.     5.      5.      5.    30.    30.    30.    70.   70.   70.   70.   70.
  Nitrogen from soils are lower than typical literature values. Taking precipitation into account,
  increases emission by some 50%.
  Total value should be scaled up to literature values, which are in the range of 7.5-12 Tg(N)/yr, but
  they should be scaled a bit lower since about 20% of the soil emissions are assumed to be taken up
  by canopy (leaving emissions to the atmosphere in the range of 5-9.5 Tg(N)/yr).
  The fertilizer input should not be included here - it should be part of anthropogenic emissions.
  See e.g. Hudman et al (2012), ACP.
  Must check again when soil type has been included.
  Include 4% emitted as NO2. Add Mw(NO2)/Mw(NO) factor for NO2.
077 'nitric_OXD'         30.01  17        'NO'            43       0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000 0.96000
151 'nitrogen_dioxide'   46.01  17        'NO'            44       0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133 0.06133

NH3:
  MEGAN has zero NH3. After plotting MEGAN NO against GEIA NH3, we can assume MEGAN NO to
  be scaled to the GEIA NH3 amount (7.32Tg(NH3)/yr for vegetation(2.96Tg) + crops(4.36Tg)).

H2S:
  H2S from vegetation is about 1/20 of the older CTM3 emissions from Spiro et al (1992).
  Should consider scaling up.

RHO:
  Canopu loss and production factor, accounting for losses and transformations
  in the canopy. Set to 1.
----------------------------------------------------------------------------------------------------------------------------------



----------------------------------------------------------------------------------------------------------------------------------
Canopy charateristics
----------------------------------------------------------------------------------------------------------------------------------
 1 = canopy depth (height above ground is canopy height minus canopy depth)
 2 = leaf width
 3 = leaf length
 4 = canopy height
 5 = scattering coefficient for PPFD
 6 = scattering coefficient for near IR
 7 = reflection coefficient for diffuse PPFD
 8 = reflection coefficient for diffuse near IR
 9 = clustering coefficient (accounts for leaf clumping influence on mean
     projected leaf area in the direction of the suns beam)
     use 0.85 for default, corn=0.4-0.9; Pine=0.6-1.0; oak=0.53-0.67; 
     tropical rainforest=1.1
10 = leaf IR emissivity
11 = leaf stomata and cuticle factor: 1=hypostomatous, 2=amphistomatous,
     1.25=hypostomatous but with some transpiration through cuticle
12 = daytime temperature lapse rate (K m-1)
13 = nighttime temperature lapse rate (K m-1)
14 = warm (>283K) canopy total humidity change (Pa)
15 = cool (>= 283K) canopy total humidity change (Pa)
16 = normalized canopy depth where wind is negligible
17 = canopy transparency (included in MEGAN3)
----------------------------------------------------------------------------------------------------------------------------------
